X,Y,OBJECTID,SHELTER_CODE,STATUS,OS_EASTING,OS_NORTHING,CREATED_ON,STOP_STOP_ID,COUNTDOWN_SIGN,ROAD_NAME,DIRECTION,LOCALITY,TOWN,FEATURE_LOCATION,SMS_CODE,ELECTRICITY_BOARD,POST_OWNER,SHELTER_OWNER,POSTCODE,LAST_CLEANED,UPDATED_ON
546004.000000289,191904.999999275,76824,0126/3539,A,546004,191905,,18273,,NEW NORTH ROAD,W/B,,ILFORD,"O/S 450/452, E OF KIELDER CLOSE",48805,UKPN London Hub,Transport for London,Transport for London,IG63DJ,2024/02/13 06:37:15+00,20210817042658
531856.000000354,168074.99999921,76825,0108/1012,A,531856,168075,,4653,,BRIGSTOCK ROAD,W/B,Thornton Heath,Croydon,"O/S 87, W OF BENSHAM LANE",52997,UKPN London Hub,Transport for London,Transport for London,CR7 7DJ,2023/03/01 00:15:54+00,20210817042133
517713.000000155,168052.999999509,76826,0121/4035,A,517713,168053,,5242,,UXBRIDGE ROAD,N/B,,KINGSTON UPON THAMES,50.2 M N OF & OPP UXBRIDGE ROAD. 42.1 M S OF & OPP PALACE ROAD. OPP CAR WASH,NONE,UKPN London Hub,Council,Transport for London,KT1 2NF,2024/01/18 23:42:47+00,20220831122757
532497.000000124,164380.999999494,76827,0108/0066,A,532497,164381,,5763,,BRIGHTON ROAD,S/B,South Croydon,Croydon,"O/S 1, S OF SELSDON ROAD",54210,UKPN London Hub,Transport for London,Transport for London,CR2 6EA,2023/12/17 22:10:32+00,20210817042206
527102.000000044,175000.999999518,76828,0132/9280,A,527102,175001,,8127,,BATTERSEA RISE,E/B,BATTERSEA,LONDON,"OPP 159/161, W OF BOLINGBROKE GROVE",74061,UKPN London Hub,Transport for London,Transport for London,SW11 1UQ,2023/12/11 02:38:30+00,20210817042820
529578.000000144,179291.99999951,76829,0133/0638,A,529578,179292,,4088,,VICTORIA STREET,E/B,VICTORIA,WESTMINSTER,W OF BROADWAY OPP ARTILLERY MANSIONS. ADJACENT TO WINDSOR HOUSE,71359,UKPN London Hub,Transport for London,Transport for London,SW1H 0PH,2024/01/30 03:41:11+00,20210817043129
533694.000000197,186386.999999535,76830,0112/0153,A,533694,186387,,3893,,BROOKE ROAD,W/B,,HACKNEY,"O/S NO.6,E OF STOKE NEWINGTON HIGH STREET,W OF BAYSTON RD",49435,UKPN London Hub,Transport for London,Transport for London,N16 7LS,2023/08/07 23:51:57+00,20210817042303
523771.000000129,181106.999999549,76831,0120/8537,A,523771,181107,,2250,,BRAMLEY ROAD,N/B,,,"DARFIELD WAY, 80.3M N OF; CROWTHORNE ROAD, 20.M S OF; OPP 128; UNDERNEATH A40",73423,UKPN London Hub,Transport for London,Transport for London,W10 6RN,2024/02/07 23:42:55+00,20210817042511
510816.000000026,177663.999999614,76832,0118/0227,A,510816,177664,,2244,,CRANFORD HIGH STREET,N/B,,CRANFORD,"O/S CRANFORD COMMUNITY SCHOOL, S OF CHURCH ROAD",52686,Southern Electric,Transport for London,Transport for London,TW5 9WB,2024/01/21 21:30:41+00,20230811090211
534415.00000012,189490.999999471,76833,0114/1070,A,534415,189491,,43288,,TOTTENHAM HALE BUS STATION,W/B,,,"TOTTENHAM HALE STATION;     41 M S OF WATERMEAD WAY;    	25 M N OF FERRY LANE",91469,UKPN London Hub,Transport for London,Transport for London,N17 9LR,2024/02/01 04:54:25+00,20210817043204
506303.000000141,184314.99999966,76834,0117/2069,A,506303,184315,,17684,,HONEYCROFT HILL,W/B,,Uxbridge,"93 M W OF HYACINTH DRIVE,. OPP 21, 2OO M E OF PARK ROAD",48808,Southern Electric,Transport for London,Transport for London,UB109NQ,2024/01/11 23:16:41+00,20210817042327
545387.000000215,184879.999999308,76835,0102/8280,A,545387,184880,,19854,,UPNEY LANE,S/B,,BARKING,"O/S 49/51, OPP LEVETT ROAD",53990,UKPN London Hub,Transport for London,Transport for London,IG119LD,2024/02/18 06:16:47+00,20210817041956
528987.000000134,185474.999999506,76836,0107/8921,A,528987,185475,,13786,,FORTESS ROAD,N/B,KENTISH TOWN,CAMDEN,"O/S 35-37.N OF FORTESS WALK,",54956,UKPN London Hub,Transport for London,Transport for London,NW5 1AD,2024/02/15 23:15:44+00,20210817042150
546722.0000002,187026.99999932,76837,0126/1042,A,546722,187027,,3877,,GREEN LANE,W/B,,ILFORD,"HAZELDENE ROAD, 34 M W OF; O/S 656",59186,UKPN London Hub,Transport for London,Transport for London,IG3  9RZ,2024/01/31 05:50:10+00,20210817043048
522150.000000125,183449.999999555,76838,0105/5403,A,522150,183450,,13664,,WROTTESLEY ROAD,S/B,HARLESDEN,LONDON BOROUGH OF BRENT,"O/S 125,  E OF HARLESDEN ROAD",47098,NO BOARD,Transport for London,Transport for London,NW10 5TT,2024/01/26 02:31:51+00,20210817042102
544284.000000307,190437.999999403,76839,0126/1030,A,544284,190438,,3891,,FULLWELL AVENUE,E/B,,ILFORD,"GREYSTONE GARDENS, 71M W OF; FAIROAK PLACE, 27M E OF & OPP.",49591,UKPN London Hub,Transport for London,Transport for London,NW1 9DL,2024/02/12 07:13:41+00,20210817042928
526082.000000145,163938.999999567,76840,0129/0098,A,526082,163939,,302,,SUTTON COURT ROAD,W/B,Sutton East,Sutton,"ADJ RAFFETY HOUSE, E OF SUTTON HIGH ST  (POINT M)",NONE,UKPN London Hub,Transport for London,Transport for London,SM1 4SZ,2024/01/22 20:58:37+00,20210817042741
548165.000000479,175680.999999278,76841,0104/1207,A,548165,175681,,7272,,AVENUE ROAD,N/B,,BEXLEYHEATH,"O/S 33/35, N OF GLYNDE ROAD",52195,UKPN London Hub,Transport for London,Transport for London,DA7 4EW,2024/02/14 22:04:17+00,20210817042108
544536.000000342,189676.99999944,76842,0126/2903,A,544536,189677,,15461,,TANNERS LANE,N/B,,ILFORD,"O/S THE ""BARNARDOS VILLAGE"" CHURCH,OPP 12M NORTH OF CRAVEN GARDENS",53339,UKPN London Hub,Transport for London,Transport for London,IG61QJ,2023/12/18 05:05:37+00,20210817042649
530169.000000169,172031.999999549,76843,0122/0314,A,530169,172032,,11473,,STREATHAM HIGH ROAD,S/B,,,"PENDENNIS ROAD, 55M N OF; P/W 9/10 `ASTORIA PARADE¿, 1M S OF.",58192,UKPN London Hub,Transport for London,Transport for London,SW16 1PR,2023/12/28 23:15:53+00,20210817042007
509744.000000175,180518.999999622,76844,0117/0054,A,509744,180519,,4947,,CHURCH ROAD,S/B,,Hayes,OPP 103.20 MTRS SOUTH OF NORTH ARM OF TOWNFIELD ROAD.20 MTRS SOUTH OF SOUTH ARM OF TOWNFIELD ROAD,49696,Southern Electric,Transport for London,Transport for London,UB3 2LD,2024/01/23 20:10:59+00,20210817043041
526626.000000132,191913.999999544,76845,0103/9838,A,526626,191914,,10471,,WOODHOUSE ROAD,W/B,,N12,"CHURCHFIELD AVE, 28M W OF. OPP 61/63 WOODHOUSE ROAD",52698,UKPN London Hub,Transport for London,Transport for London,N12 0RJ,2023/12/21 00:42:59+00,20210817042058
538319.000000279,183534.999999432,76846,0125/0438,A,538319,183535,,9164,,STRATFORD HIGH STREET,S/B,,STRATFORD,49 M NORTH OF ABBEY LANE. 196M SOUTH OF RICK ROBERTS WAY. 59 M SOUTH OF GREENWAY,54140,UKPN London Hub,Transport for London,Transport for London,E15  2SF,2024/01/01 05:10:50+00,20240117125848
517783.000000072,191121.999999591,76847,0115/0067,A,517783,191122,,15826,,HONEYPOT LANE,S/B,,STANMORE,"85 M S OF WHITCHURCH LANE. BRAMBLE CLOSE, 91 M N OF.",76424,UKPN London Hub,Transport for London,Transport for London,HA7 1AR,2023/08/07 14:48:54+00,20210817042333
529938.000000119,178457.999999505,76848,0133/6702,A,529938,178458,,3197,,JOHN ISLIP STREET,S/B,CAVENDISH,WESTMINSTER,N OF PONSONBY PLACE. OUTSIDE CHELSEA COLLEGE OF ARTS,57388,UKPN London Hub,Transport for London,Transport for London,SW1P4DY,2024/02/01 02:52:11+00,20210817042752
543807.000000233,177852.999999334,76849,0111/2581,A,543807,177853,,12870,,HERBERT ROAD,N/B,,WOOLWICH,OPP 9. SOUTH OF PLUMSTEAD COMMON ROAD.,54425,UKPN London Hub,Transport for London,Transport for London,SE18 3TR,2024/02/01 01:03:32+00,20230918162414
514143.000000036,183118.999999554,76850,0109/3027,A,514143,183119,,638,,FERRYMEAD GARDENS,E/B,,Greenford,W OF GORING WAY,77709,Southern Electric,Transport for London,Transport for London,UB6 9PE,2024/01/02 00:23:45+00,20210817042155
528112.000000139,184444.999999518,76851,0107/0160,A,528112,184445,,2202,,HAVERSTOCK HILL,N/B,BELSIZE PARK,CAMDEN,"O/S REAR OF CHALK FARM STATION, N OF ADELAIDE ROAD",72741,UKPN London Hub,Council,Transport for London,NW3 2BP,2024/02/15 23:05:35+00,20240202125356
535002.000000252,199723.999999421,76852,0110/0019,A,535002,199724,,19646,,BULLSMOOR LANE,W/B,,ENFIELD,"E OF GREAT CAMBRIDGE ROAD, W OF BULLSMOOR ROAD. PL: M",72837,UKPN London Hub,Transport for London,Transport for London,EN1 4SW,2023/08/07 22:25:41+00,20210817042211
527553.000000097,171390.999999546,76853,0132/0444,A,527553,171391,,2406,,MITCHAM ROAD,S/B,TOOTING,LONDON,"LONGMEAD ROAD, 28 M S OF; O/S 47-49 MITCHAM ROAD ""FOXTONS"".",76188,UKPN London Hub,Transport for London,Transport for London,SW17 9PB,2024/01/05 03:02:48+00,20231207152802
533909.0000002,190479.999999559,76854,0114/0261,A,533909,190480,,13338,,TOTTENHAM HIGH ROAD,S/B,,HARINGEY,"9 M N OF SCOTLAND GREEN, O/S 624, SCOTLAND GREEN HOUSE, JOB CENTRE. (TOTTENHAM)",57704,UKPN London Hub,Transport for London,Transport for London,N17 9TB,2024/02/19 03:41:54+00,20210817042348
544086.000000288,180983.999999334,76855,0125/1068,A,544086,180984,,31111,,ARMADA WAY,S/B,GALLIONS REACH,BECKTON,"ATLANTIS AVENUE, 63M N OF; BDM LOGISTICS AND MANAGEMENT, 78M S OF & OPP ENTRANCE. OPP GALLIONS POINT.",52852,NO BOARD,Transport for London,Transport for London,E6  7AB,2024/02/15 00:50:31+00,20240108104748
538929.000000134,172098.999999361,76856,0123/7812,A,538929,172099,,8381,,WHITEFOOT LANE,W/B,Whitefoot,Downham,SIDE WALL OF 104 HADDINGTON ROAD. E OF HADDINGTON ROAD. W OF DOWNDE,57179,UKPN London Hub,Transport for London,Transport for London,BR1 5RQ,2024/01/15 21:20:38+00,20230423233805
520841.000000097,169271.999999525,76857,0121/1029,A,520841,169272,,19439,,CLARENCE AVENUE,W/B,,NEW MALDEN,"ELM ROAD, 28.6M E OF; DARLEY DRIVE, 19.6M E OF & OPP; O/S 146",72394,UKPN London Hub,Transport for London,Transport for London,KT3  3DY,2024/01/19 01:26:37+00,20210817042944
532889.000000173,196956.999999371,76858,0110/1015,A,532889,196957,,2133,,BAKER STREET,S/B,,ENFIELD,O/S OAK HOUSE 43 POICE FLATS. 40 M N OF ENFIELD POLICE STATION. 80 M SOF PARSONAGE LANE.,71729,UKPN London Hub,Transport for London,Transport for London,EN1 3EU,2024/02/15 00:54:37+00,20210817042211
513220.000000022,184638.999999536,76859,0109/4791,A,513220,184639,,11409,,EASTCOTE LANE NORTH,S/B,,Northolt,"O/S 14 BRIGHTON DRIVE, W OF MANDEVILLE ROAD",71775,NO BOARD,Transport for London,Transport for London,UB5 4DH,2024/01/02 02:53:59+00,20210817042152
533659.0000002,187775.999999537,76860,0112/0091,A,533659,187776,,10933,,STAMFORD HILL,N/B,,HACKNEY,"69 M N OF NORTHFIELD ROAD (C/L); O/S 3 A.",58943,UKPN London Hub,Transport for London,Transport for London,N16 5RY,2024/01/24 01:51:17+00,20210817042321
520300.000000164,188670.999999585,76861,0105/0063,A,520300,188671,,11011,,KINGSBURY ROAD,E/B,KINGSBURY,LONDON BOROUGH OF BRENT,O/S 266-268 E OF UPHILL DRIVE,47210,UKPN London Hub,Transport for London,Transport for London,NW9 0BT,2024/01/11 11:02:49+00,20210817042052
539926.000000542,169475.999999202,76862,0106/3836,A,539926,169476,,16662,,BECKENHAM LANE,W/B,,BROMLEY,"E OF AND OPP BLYTH ROAD, W OF HIGH STREET.",77503,UKPN London Hub,Transport for London,Transport for London,BR13RS,2024/02/14 02:53:57+00,20210817042016
547737.0000001,185788.999999131,76863,0102/0042,A,547737,185789,,15774,,WOOD LANE,W/B,,DAGENHAM,41M EAST OF HEWETT RD. 70M WEST OF PORTERS AVE. O/S 70.,57573,UKPN London Hub,Transport for London,Transport for London,RM8 2NT,2024/01/28 06:03:59+00,20210817041951
536086.000000159,178550.999999503,76864,0123/9839,A,536086,178551,,7388,,EVELYN STREET,W/B,Evelyn,Deptford,W OF RAINSBOROUGH AVENUE. E OF  &  OPP BESTWOOD STREET,52443,UKPN London Hub,Transport for London,Transport for London,SE8 5RU,2024/01/02 01:36:11+00,20210817042550
522775.000000118,178552.999999534,76865,0113/1044,A,522775,178553,,9426,,KING STREET,W/B,,HAMMERSMITH AND FULHAM,"OPP. 150;    O/S 177A-179A;   43 M WEST OF HOLCOME STREET",50546,NO BOARD,Transport for London,Transport for London,W6 9TJ,2024/01/18 01:36:22+00,20221125135602
526949.000000086,174841.999999557,76866,0132/0208,A,526949,174842,,8128,,SPENCER PARK,S/B,WANDSWORTH,LONDON,"WANDSWORTH COMMON NORTH SIDE; S OF BATTERSEA RISE.",58153,UKPN London Hub,Transport for London,Transport for London,SW18 2SU,2024/01/27 22:40:37+00,20231213122604
537340.999999851,166084.999999017,76867,0108/1755,A,537341,166085,,4327,,WICKHAM ROAD,W/B,,Croydon,"O/S 806/808, E OF BRIDLE ROAD",72989,UKPN London Hub,Transport for London,Transport for London,CR0 8EB,2024/01/03 01:03:54+00,20210817042113
514418.000000072,182301.999999577,76868,0109/0016,A,514418,182302,,19340,,GREENFORD ROAD,S/B,,Greenford,"O/S 458, S OF CLIFTON ROAD",56145,Southern Electric,Transport for London,Transport for London,UB6 8SG,2024/01/22 23:49:30+00,20210817042242
535250.000000266,196107.999999684,76869,0110/4680,A,535250,196108,,12148,,PONDERS END HIGH STREET,S/B,,ENFIELD,"GARFIELD ROAD, 37 M N OF.  OPP No.286..",54694,UKPN London Hub,Transport for London,Transport for London,EN3 4EG,2024/01/26 02:16:07+00,20210817042216
538771.00000034,185580.999999513,76870,0131/7769,A,538771,185581,,19684,,CROWNFIELD ROAD,E/B,LEYTON,,"O/S FLANK WALL OF 1 ELLINGHAM ROAD, OPP 101, 25M E OF C/L ELLINGHAM ROAD",52805,UKPN London Hub,Transport for London,Transport for London,E15 2AU,2024/02/01 03:25:03+00,20210817042802
533916.00000013,181381.999999537,76871,0130/0601,A,533916,181382,,3882,,WHITECHAPEL HIGH STREET,E/B,,LONDON,"COMMERCIAL STREET, 38 M E OF.LEMAN STREET 33M E & OPP. 		O/S 101.",51391,UKPN London Hub,Transport for London,Transport for London,E1 7RA,2024/01/25 03:46:24+00,20210817043146
533332.000000196,185269.999999541,76872,0112/6173,A,533332,185270,,1772,,BOLEYN ROAD,S/B,,HACKNEY,"SHELLGROVE ROAD, 28 M S OF.  O/S No.18 THORNBURY CLOSE.",73919,UKPN London Hub,Transport for London,Transport for London,N16 8UZ,2024/01/31 23:38:23+00,20210817042303
528924.000000145,183973.999999511,76873,0107/0214,A,528924,183974,,7270,,KENTISH TOWN ROAD,N/B,KENTISH TOWN,CAMDEN,"O/S 23, S OF BUCK STREET, N OF CAMDEN TOWN STATION",48681,UKPN London Hub,Transport for London,Transport for London,NW1 8NH,2024/02/15 00:49:06+00,20210817042159
533157.000000192,175770.999999521,76874,0128/1372,A,533157,175771,,9126,,DOG KENNEL HILL,N/B,SOUTHWARK,Brunswick,"O/S 166/168, N OF CHAMPION HILL",54141,NO BOARD,Transport for London,Transport for London,SE5 8DA,2024/01/10 21:45:40+00,20210817042708
539806.000000125,174993.99999935,76875,0123/1164,A,539806,174994,,18614,,LEE HIGH ROAD,E/B,St Margaret,Lewisham,"LEE ROAD, 44M W OF; O/S 343/345",52675,UKPN London Hub,Council,Transport for London,SE12  8RU,2023/08/07 20:36:29+00,20210817042920
555048.000000513,192353.999999226,76876,0116/7784,A,555048,192354,,11344,,LEAMINGTON ROAD,S/B,HAROLD HILL,ROMFORD,"O/S 64. DAGNAM PARK DRIVE, 36M S OF. WICKFORD DRIVE, 44M N OF  &  OPP",56602,UKPN London Hub,Transport for London,Transport for London,RM3  9TT,2024/01/26 01:21:14+00,20210817042423
528434.000000081,173174.999999525,76877,0132/0074,A,528434,173175,,3300,,BALHAM HIGH ROAD,N/B,BALHAM,LONDON,"CHESTNUT GROVE, 60 M S OF; S OF BALHAM STATION BRIDGE; O/S 212.",48875,UKPN London Hub,Transport for London,Transport for London,SW12 9BS,2024/02/15 22:17:46+00,20210817042834
519469.000000119,169982.999999496,76878,0121/0045,A,519469,169983,,15975,,KINGSTON HILL,S/B,,KINGSTON UPON THAMES,"55.7 M N OF & OPP C/L OF QUEENS ROAD. 131.9 M S OF C/L OF GALSWORTHY ROAD. OPP ""ALBERT ARMS"" PH.",58404,UKPN London Hub,Transport for London,Transport for London,KT2 7BE,2024/01/11 23:28:46+00,20210817042432
542273.999999882,167611.999998972,76879,0106/4626,A,542274,167612,,10972,,SOUTHBOROUGH LANE,E/B,,BROMLEY,ST AUGUSTINES AVENUE O/S LIBRARY,53588,UKPN London Hub,Transport for London,Transport for London,BR1 2WP,2024/02/02 03:13:42+00,20210817042041
531270.00000015,182264.9999995,76880,0119/0239,A,531270,182265,,10003,,FARRINGDON ROAD,S/B,ISLINGTON,LONDON,"O/S HOTEL DEVELOPMENT SITE (EX NATIONAL CAR PARK), OPP 151, N BOWLING GREEN ROAD",71329,UKPN London Hub,Transport for London,Transport for London,EC1R0BF,2024/02/15 20:46:27+00,20210817042457
538800.000000344,187673.999999513,76881,0131/6241,A,538800,187674,,5414,,FAIRLOP ROAD,S/B,LEYTONSTONE,,O/S 8/8A. S OF HAINAULT ROAD,47795,UKPN London Hub,Transport for London,Transport for London,E11 1BL,2024/02/01 00:02:49+00,20210817042734
545164.000000203,180148.999999347,76882,0111/1078,A,545164,180149,,16706,,HILL VIEW DRIVE,E/B,,,"CROWFOOT CLOSE, 115 M W OF.  OPP No.38.",49755,UKPN London Hub,Transport for London,Transport for London,SE28 0LH,2024/01/30 00:18:09+00,20210817043050
549264.000000282,191439.999999171,76883,0116/2837,A,549264,191440,,10324,,LODGE LANE,N/B,COLLIER ROW,ROMFORD,"TURPIN AVENUE, 62M N OF AND OPP.   OS ""THE LODGE"" CARE HOME	
						
",75516,UKPN London Hub,Transport for London,Transport for London,RM5 2ET,2024/02/14 07:25:37+00,20210817042412
525219.000000078,173893.999999568,76884,0132/0277,A,525219,173894,,6415,,MERTON ROAD,S/B,WANDSWORTH,LONDON,"OUTSIDE 191, NORTH OF BRATHWAY ROAD",58498,UKPN London Hub,Transport for London,Transport for London,SW18 5EF,2024/02/12 19:28:01+00,20210817042823
535690.000000183,180154.999999438,76885,0128/0355,A,535690,180155,,19813,,SALTER ROAD,W/B,SOUTHWARK,Dockyard,57M W OF AND OPP. ROTHERHITHE STREET. O/S SIDE WALL OF 2 SMITH CLOSE,50240,UKPN London Hub,Transport for London,Transport for London,SE16 5PB,2024/01/28 21:18:17+00,20210817042629
546643.000000208,185188.999999341,76886,0102/2462,A,546643,185189,,2382,,LODGE AVENUE,S/B,,DAGENHAM,"IVINGOE ROAD,  50M SOUTH OF.  O/S P/W 129/131",77727,UKPN London Hub,Transport for London,Transport for London,RM8 2JP,2024/01/07 10:08:26+00,20210817041945
518358.000000058,186559.999999552,76887,0105/7033,A,518358,186560,,12473,,PRESTON ROAD,S/B,WEMBLEY,LONDON BOROUGH OF BRENT,O/S 80/82. S OF ASHLEY GARDENS,55825,UKPN London Hub,Transport for London,Transport for London,HA9 8LA,2024/02/12 12:10:47+00,20210817042102
531274.000000062,177779.999999486,76888,0122/0513,A,531274,177780,,5151,,KENNINGTON PARK ROAD,N/B,,LAMBETH,"O/S 238. 50 M N OF MAGEE STREET, 95M S OF KENNINGTON ROAD",74224,UKPN London Hub,Transport for London,Transport for London,SE11 4DA,2024/01/25 23:06:32+00,20210817043034
514622.000000054,189469.999999592,76889,0115/0036,A,514622,189470,,8108,,HEADSTONE GARDENS,W/B,,HARROW,"34 M W OF HARROW VIEW. BROOK DRIVE, 75 M E OF.",73902,UKPN London Hub,Transport for London,Transport for London,HA2 6PJ,2024/01/24 23:14:58+00,20210817042353
520033.000000105,180338.999999543,76890,0109/0154,A,520033,180339,,99,,HORN LANE,N/B,,Acton,OPP 22 N OF RECTORY ROAD,77685,Southern Electric,Transport for London,Transport for London,W3  9NJ,2024/02/02 00:45:29+00,20210817042246
515367.000000025,185291.999999714,76891,0109/1051,A,515367,185292,,185,,GREENFORD ROAD,N/B,,Greenford,"58M NORTH OF WHITTON AVENUE. O/S ""KELLOG TOWER"". OPP. GAINSBOROUGH GARDENS.",54534,Southern Electric,Transport for London,Transport for London,UB6 0HR,2024/01/30 00:18:50+00,20210817042902
518654.000000026,185247.999999619,76892,0105/0246,A,518654,185248,,17748,,WEMBLEY HIGH ROAD,W/B,WEMBLEY,LONDON BOROUGH OF BRENT,"O/S DEVELOPMENT SITE, E OF CECIL AVENUE",49540,UKPN London Hub,Transport for London,Transport for London,HA9 7DU,2024/02/14 00:17:26+00,20230503084318
538055.000000206,185934.999999329,76893,0131/P0002,A,538055,185935,,14971,,ASDA ACCESS ROAD,,,,,,,,,,,20210817043006
519648.000000104,180239.999999546,76894,0109/0140,A,519648,180240,,7284,,UXBRIDGE ROAD,E/B,,Acton,"O/S 310-312, OPP pure gym  E OF TWYFORD CRESENT",55800,Southern Electric,Transport for London,Transport for London,W3  9BJ,2024/02/02 04:42:49+00,20210817042237
520185.0000001,169696.99999952,76895,0121/4058,A,520185,169697,,4771,,COOMBE LANE WEST,E/B,,KINGSTON UPON THAMES,"ORCHARD RISE, 22.3 M W OF. COOMBE RISE, 106.5 M E OF. OPP 66.",51388,UKPN London Hub,Transport for London,Transport for London,KT2 7DA,2024/01/19 03:02:49+00,20210817042429
545049.000000103,166283.999999141,76896,0106/1099,A,545049,166284,,14003,,ALLINGTON ROAD,S/B,,ORPINGTON,"ANDOVER ROAD, 41.6M OF. OPP. P/W 97/99;  O/S 56",72043,UKPN London Hub,Transport for London,Transport for London,BR6  8BL,2024/02/15 03:01:29+00,20210817042921
554015.000000347,186717.999999203,76897,0116/2729,A,554015,186718,,11145,,STATION LANE,N/B,,HORNCHURCH,O/S 86. 35 M SOUTH OF STANLEY ROAD.,51434,UKPN London Hub,Transport for London,Transport for London,RM12 6LD,2024/01/12 01:12:08+00,20210817042331
512188.00000007,178323.999999622,76898,0118/5904,A,512188,178324,,16286,,NORTH HYDE LANE,W/B,,SOUTHALL,"O/S 258, E OF PT OPP RALEIGH ROAD (UB2)",56676,Southern Electric,Transport for London,Transport for London,UB2 5TG,2024/01/29 20:43:43+00,20210817042500
541404.000000185,191777.999999326,76899,0126/0083,A,541404,191778,,2435,,SNAKES LANE EAST,W/B,,ILFORD,"O/S FLATS 25-30, OPP 152  W OF GREENSTEAD AVE",49453,UKPN London Hub,Transport for London,Transport for London,IG8 7EU,2024/01/26 03:16:32+00,20210817042707
543379.000000219,179227.999999346,76900,0111/2576,A,543379,179228,,19786,,WOOLWICH HIGH STREET,W/B,,WOOLWICH,"O/S 111/112, EAST OF HARE STREET.",59332,UKPN London Hub,Transport for London,Transport for London,SE18 6BU,2023/12/29 21:18:10+00,20210817042248
537965.000000195,178603.999999527,76901,0130/8153,A,537965,178604,,15199,,EAST FERRY ROAD,N/B,,LONDON,S OF SPINDRIFT AVENUE,51332,UKPN London Hub,Transport for London,Transport for London,E14 3BA,2023/11/15 07:06:00+00,20210817042737
531389.000000195,189774.999999569,76902,0114/0306,A,531389,189775,,12703,,WOOD GREEN HIGH ROAD,N/B,,HARINGEY,O/S P/W 35/37 S OF COLERAINE ROAD,58804,UKPN London Hub,Transport for London,Transport for London,N22 6BH,2024/01/23 00:50:04+00,20210817042348
